StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q42,Q45,Q3,Q37,Q38,Q25#1_3,Q25#1_33,Q25#1_37,Q25#1_6,Q25#1_7,Q25#1_2,Q25#2_3,Q25#2_33,Q25#2_37,Q25#2_6,Q25#2_7,Q25#2_2,Q25#3_3,Q25#3_33,Q25#3_37,Q25#3_6,Q25#3_7,Q25#3_2,Q25#4_3,Q25#4_33,Q25#4_37,Q25#4_6,Q25#4_7,Q25#4_2,Q25#5_3,Q25#5_33,Q25#5_37,Q25#5_6,Q25#5_7,Q25#5_2,Q34#1_3,Q34#1_33,Q34#1_37,Q34#1_6,Q34#1_7,Q34#1_2,Q36,Q36_3_TEXT,Q30,Q31,Q39,Q48,Q49,Q50,Q51,Q53,Q55,Q17,Q18,Q9,Q32,Q47,Q31,Q33,Q48,Q34,Q35,Q49,Q19,Q20,Q37,Q38,Q39,Q40,Q44,Q41,Q56,Q58,Q57,Q42,Q43,Q43,MTurkCode
2017-11-20 00:28:09,2017-11-20 00:32:50,IP Address,70.209.198.180,100,281,True,2017-11-20 00:32:51,R_3JFBR765GVWYwmK,,,,,33.932907104492,-117.4907989502,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Clothes Dryer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,You,,21-30 years old,Male,White,"$81,000-$160,000",Some college,2,Yes,2015,1,92081,"One of the previous answers to a question was written as ""prefer no to say"" I assume it was meant to say ""prefer not to say"" I just wanted to mention the typo",A3175M5MNC2JR,17287477
2017-11-20 00:29:06,2017-11-20 00:34:50,IP Address,103.14.199.168,100,344,True,2017-11-20 00:34:51,R_28LHItEyqT0nj3D,,,,,13.649993896484,79.416687011719,anonymous,EN,"Window Air Conditioner,Clothes Washer,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Pool pump/motor,Refrigerator",,,1-3 years,4-6 years,4-6 years,,Less than 1 year,Less than 1 year,No,No,Yes,,No,Yes,More than $300,$101-300,$101-300,,$51-100,More than $300,0-30 days,0-30 days,0-30 days,,0-30 days,0-30 days,Yes,Yes,Yes,,Yes,Yes,,,Sold it,,,Sold it,Rent,,Yes,2007,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Male,Asian,"$81,000-$160,000",Bachelor's degree or higher,More than 4,No,,,90004,,A3H1UIYIU5G20R,34881524
2017-11-20 00:36:26,2017-11-20 00:40:22,IP Address,97.84.105.130,100,235,True,2017-11-20 00:40:22,R_2fdkPUhEtnRoUI1,,,,,35.967803955078,-118.91989898682,anonymous,EN,"Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,7-10 years,,,,,,,You,,21-30 years old,Female,White,"$21,000-$80,000",Some college,3,Yes,2017,4,93257,n/a,ACSFNLK07LJ2P,97031321
2017-11-20 01:44:31,2017-11-20 01:49:10,IP Address,108.66.202.64,100,279,True,2017-11-20 01:49:10,R_2uySh7s3IjbHC0L,,,,,35.154998779297,-119.06030273438,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2010,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,5-6 years,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Some college,4,Yes,2015,3,93309,My gas bill is through Southern California Gas Company. Electric is through PG&E.,A2GTSOBE0KHF39,89239916
2017-11-20 01:54:01,2017-11-20 01:57:36,IP Address,107.178.46.36,100,214,True,2017-11-20 01:57:36,R_efjmzRjVZKX8XNn,,,,,37.25390625,-122.06379699707,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Pool pump/motor",Clothes Dryer,,,,4-6 years,,,,,,Yes,,,,,,$101-300,,,,,,0-30 days,,,,,,Yes,,,,,,Sold it,,,,,Rent,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Female,Black or African American,"$21,000-$80,000",Some college,3,Yes,2015,2,90301,,Ay7kgkcs3e8ax,83725980
2017-11-20 02:42:18,2017-11-20 02:45:50,IP Address,68.77.46.114,100,212,True,2017-11-20 02:45:51,R_1DOR6NLKOBosI9a,,,,,34.088104248047,-117.46479797363,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer",,,,1-3 years,1-3 years,,,,,No,No,,,,,$50 or less,$50 or less,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Southern California Edison (SCE),,,,,Other,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,"Hispanic or Latino,Black or African American","$21,000-$80,000",Some college,More than 4,Yes,2017,3,92337,,AXZ1K85SAFYRD,16015222
2017-11-20 03:35:09,2017-11-20 03:42:53,IP Address,73.66.9.105,100,464,True,2017-11-20 03:42:53,R_3ho2rKbT60sezZx,,,,,37.670303344727,-121.01689910889,anonymous,EN,Refrigerator,I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,,No,,,,,,Pacific Gas and Electric Company (PG&E),,Energy Savings Assistance Program,,,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"<$20,000",Some college,4,Yes,2015,2,95361,,A27QY3CGBLZ785,33863155
2017-11-20 03:51:57,2017-11-20 03:57:25,IP Address,76.176.39.172,100,327,True,2017-11-20 03:57:25,R_2xW5LJj78iVXazV,,,,,34.970092773438,-116.99290466309,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Window Air Conditioner,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,7-12 months,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Female,Black or African American,"$21,000-$80,000",Some college,More than 4,Yes,2017,4,92311,,A1MGZELZAN6RB3,52119736
2017-11-20 03:55:08,2017-11-20 04:07:47,IP Address,76.21.96.74,100,758,True,2017-11-20 04:07:47,R_3NKdxxTVWK5f4ny,,,,,37.931900024414,-121.69580078125,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,Yes,Probably. I think it just got pushed out of my brain and forgot about.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),Yes,4-6 years,No,,,,Pacific Gas and Electric Company (PG&E),,SmartRate,,,,,,,,,You,,41-50 years old,Female,White,"$81,000-$160,000",Some college,More than 4,Yes,2015,More than 4,94513,Electricity here in the Bay Area is expensive,A3R0NWZ7QH47O9,20151461
2017-11-20 06:44:48,2017-11-20 06:59:58,IP Address,173.244.44.20,100,910,True,2017-11-20 06:59:59,R_1mORVrc5aFwA4rD,,,,,47.606201171875,-122.33209991455,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,Less than 1 year,,,,,,Yes,,,,,,More than $300,,,,,,0-30 days,,,,,,No,,,,,,Recycled it,Own,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,21-30 years old,Female,White,"$21,000-$80,000",Some college,3,No,,,97701,,A3VIQ9XPOYB8K6,18521768
2017-11-20 07:15:13,2017-11-20 07:17:59,IP Address,72.199.86.133,100,166,True,2017-11-20 07:17:59,R_3NQhrcOELSpYH1F,,,,,32.636093139648,-117.05319976807,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator",,,1-3 years,Less than 1 year,Less than 1 year,4-6 years,Less than 1 year,1-3 years,No,No,No,No,No,No,$51-100,More than $300,$51-100,$51-100,$51-100,$50 or less,31-60 days,31-60 days,0-30 days,Don't remember,31-60 days,0-30 days,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,Energy Savings Assistance Program,,,You,,21-30 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,2,No,,,91910,no,AZ5PVV9LDYF26,58610185
2017-11-20 07:43:46,2017-11-20 07:48:37,IP Address,197.157.155.127,100,290,True,2017-11-20 07:48:38,R_1DAvrUJHaGQTzoL,,,,,-1.9535980224609,30.060592651367,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator",Refrigerator,Refrigerator,,,,,,,,Less than 1 year,,,,,,No,,,,,,$101-300,,,,,,31-60 days,,,,,,Yes,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Family Electric Rate Assistance (FERA),,,,,,You,,21-30 years old,Male,Black or African American,"$81,000-$160,000",Bachelor's degree or higher,3,Yes,2016,2,92504,,A1G2U62KJ13ZF0,25342262
2017-11-20 07:50:57,2017-11-20 07:54:38,IP Address,47.152.56.46,100,221,True,2017-11-20 07:54:39,R_1gUhbOdLusuUFPc,,,,,34.147598266602,-117.45809936523,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Male,White,"$21,000-$80,000",Some college,3,Yes,2015,4,91786,,A1CAIKMPROFYQ8,87365081
2017-11-20 07:46:44,2017-11-20 07:55:10,IP Address,49.148.141.254,100,505,True,2017-11-20 07:55:11,R_2di6Divdp8cYzRj,,,,,14.149993896484,121.5,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,,,Less than 1 year,Less than 1 year,,,,,Yes,Yes,,,,,$50 or less,$50 or less,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,Sold it,Sold it,,,,Rent,,Yes,2008,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Southern California Edison (SCE),,,,,Other,,,,,,You,,31-40 years old,Male,White,"<$20,000",Bachelor's degree or higher,2,No,,,95138,,a2wjeh3p3toedy,11114326
2017-11-20 08:15:41,2017-11-20 08:19:19,IP Address,99.118.17.178,100,218,True,2017-11-20 08:19:20,R_3R92glVujDXlTwT,,,,,38.494995117188,-121.53050231934,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Water Heater,,,,,,Less than 1 year,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,No,,,,,,Scrapped it,,,Own,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Some college,4,Yes,2017,3,95831,,A3T1T4UPRD0BIN,85557638
2017-11-20 08:22:25,2017-11-20 08:27:04,IP Address,207.233.71.60,100,278,True,2017-11-20 08:27:04,R_2BbKKl9pdfnrzEf,,,,,33.811492919922,-118.1867980957,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,,,1-3 years,1-3 years,,,,,No,No,,,,,$101-300,$101-300,,,,,31-60 days,31-60 days,,,,,Yes,Yes,,,,,,,,,,Own,,Yes,2016,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Southern California Edison (SCE),,,,,Energy Savings Assistance Program,,,,,,You,,21-30 years old,Female,Black or African American,"<$20,000",Some college,1,No,,,90806,,A28Y4CEFC3NK1V,87252876
2017-11-20 08:31:16,2017-11-20 08:35:01,IP Address,122.2.255.193,100,225,True,2017-11-20 08:35:01,R_2f1IbGCbnu5nFla,,,,,14.591598510742,121.01470947266,anonymous,EN,"Window Air Conditioner,Water Heater,Refrigerator","Clothes Dryer,Water Heater",Clothes Dryer,,,,1-3 years,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Scrapped it,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,SmartRate,,,,,,,,,You,,41-50 years old,Male,White,"$81,000-$160,000",Some college,,No,,,94103,Thanks!,A3DPSKUTO7DG8E,85107280
2017-11-20 09:02:17,2017-11-20 09:07:06,IP Address,75.141.116.195,100,289,True,2017-11-20 09:07:06,R_3sdHz4eiSpIcobX,,,,,34.224899291992,-117.37609863281,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,,,,,,,,Don't remember,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,41-50 years old,Male,Hispanic or Latino,"$81,000-$160,000",Bachelor's degree or higher,More than 4,No,,,92407,I bought a dishwasher as well.,A3109K6F48Z5JV,37103651
2017-11-20 09:32:20,2017-11-20 09:54:58,IP Address,204.155.22.29,100,1357,True,2017-11-20 09:54:58,R_1HiT1jw0Dy3H2iM,,,,,44.979995727539,-93.263801574707,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,Sold it,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,31-40 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2014,3,90041,,A3KPKN8TY7L3BD,60901031
2017-11-20 09:53:20,2017-11-20 09:57:31,IP Address,66.146.73.90,100,250,True,2017-11-20 09:57:31,R_2c57NgwknsHShT6,,,,,33.877807617188,-117.53440093994,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,,,4-6 years,4-6 years,,,4-6 years,,No,No,,,No,,$50 or less,$50 or less,,,$50 or less,,0-30 days,0-30 days,,,0-30 days,,Yes,Yes,,,Yes,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Other,Anaheim Public Utilities,,,,,,,,,,You,,41-50 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2013,3,92805,,A3GDLR6DHXVEH6,83728257
2017-11-20 10:10:24,2017-11-20 10:14:03,IP Address,67.155.254.194,100,219,True,2017-11-20 10:14:04,R_2DLXdclGXGVH6y9,,,,,33.9375,-117.23059844971,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,,Yes,"Yes i think i was at one time eligible for rebates but i did not personally make any purchases so i did not apply. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,1-2 years,,,,You,,21-30 years old,Female,Hispanic or Latino,"$21,000-$80,000",Some college,More than 4,Yes,2015,2,92553,,A1MWCJ82BRCUHU,8519838
2017-11-20 10:15:13,2017-11-20 10:20:32,IP Address,12.45.176.50,100,318,True,2017-11-20 10:20:33,R_1erzOLFC2yWLXB5,,,,,37.751007080078,-97.821998596191,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Family Electric Rate Assistance (FERA),,,,,,You,,21-30 years old,Male,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,2,Yes,2015,1,90804,,A1RN7D103KUVQ1,3896826
2017-11-20 10:25:41,2017-11-20 10:27:24,IP Address,76.167.222.138,100,103,True,2017-11-20 10:27:24,R_1PdDlp2CH4POkDx,,,,,32.859405517578,-117.20729827881,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Live at home,Yes,2007,Mostly older (more than 5 years),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,Other,Parents,21-30 years old,Male,Prefer not to answer,"<$20,000",Some college,3,Prefer not to answer,,,92122,,A1RURUNZ97DD2X,15756194
2017-11-20 10:40:15,2017-11-20 10:42:40,IP Address,192.195.154.126,100,144,True,2017-11-20 10:42:40,R_24i4zOR7ZnMreKJ,,,,,32.779205322266,-117.18939971924,anonymous,EN,"Water Heater,Refrigerator",Window Air Conditioner,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,92102,Interesting study!,A59WIKIATZ6AY,81560720
2017-11-20 10:53:54,2017-11-20 10:56:23,IP Address,172.249.56.104,100,149,True,2017-11-20 10:56:23,R_1LwFTZJg150Va4t,,,,,34.085494995117,-117.73449707031,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator",Pool pump/motor,Pool pump/motor,,,,,,,1-3 years,,,,,,Yes,,,,,,More than $300,,,,,,>60 days,,,,,,No,,,,,,Recycled it,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Some college,3,No,,,91776,nothing at all,A24IZMYNDFOA5L,98206332
2017-11-20 10:59:25,2017-11-20 11:01:17,IP Address,162.119.232.106,100,112,True,2017-11-20 11:01:18,R_3nIpDl5CG0Xo7pF,,,,,34.147003173828,-118.13919830322,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Male,Hispanic or Latino,"$81,000-$160,000",High school graduate or GED,4,Yes,2016,3,93550,,A27CNO4K5K6V5R,5859756
2017-11-20 11:23:20,2017-11-20 11:25:46,IP Address,68.8.80.134,100,145,True,2017-11-20 11:25:46,R_21gfL98evEwwI88,,,,,32.766296386719,-117.12930297852,anonymous,EN,Water Heater,Window Air Conditioner,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,92102,,ADG57UVEOGJ4N,28993439
2017-11-20 11:41:11,2017-11-20 11:44:07,IP Address,76.169.109.122,100,176,True,2017-11-20 11:44:07,R_sAVnU0ly2kQ7cBz,,,,,34.156799316406,-118.52310180664,anonymous,EN,Refrigerator,Refrigerator,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Female,Hispanic or Latino,"$81,000-$160,000",Bachelor's degree or higher,2,Yes,2016,1,91335,,A2YM9Y5ZZ3MHPC,45303102
2017-11-20 11:40:54,2017-11-20 11:44:17,IP Address,47.155.61.174,100,203,True,2017-11-20 11:44:17,R_BKx2nyYbYG08ZdT,,,,,34.238693237305,-118.47720336914,anonymous,EN,"Water Heater,Refrigerator","Window Air Conditioner,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2013,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,31-40 years old,Male,Hispanic or Latino,"$21,000-$80,000",High school graduate or GED,1,No,,,91331,I need to look into the rebates. Thank you for the survey!,A1KM74B61EGW3Y,91076174
2017-11-20 11:53:58,2017-11-20 11:55:10,IP Address,73.252.202.184,100,72,True,2017-11-20 11:55:11,R_2qrshCzxcLi3q8K,,,,,37.639297485352,-122.04420471191,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Other,Alameda Municipal Power,,,,,,,,,,You,,21-30 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,2,No,,,94501,N/A,A182CHO6N044YK,55296006
2017-11-20 11:53:31,2017-11-20 11:56:32,IP Address,172.90.191.199,100,180,True,2017-11-20 11:56:32,R_2R1ulmGGb3H0caU,,,,,33.941497802734,-118.13069915771,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,Don't remember,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,21-30 years old,Female,Black or African American,"$21,000-$80,000",Some college,3,No,,,90241,,A68ET7766UW3G,49932361
2017-11-20 12:05:04,2017-11-20 12:07:39,IP Address,47.41.22.141,100,155,True,2017-11-20 12:07:39,R_8k3SdoUBdf6Xo2d,,,,,33.907104492188,-118.07669830322,anonymous,EN,"Window Air Conditioner,Water Heater,Pool pump/motor,Refrigerator","Water Heater,Refrigerator",Water Heater,,,,,,Less than 1 year,,,,,,Yes,,,,,,$101-300,,,,,,31-60 days,,,,,,No,,,,,,Sold it,,,Rent,,Yes,2013,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,3-4 years,,,,You,,41-50 years old,Male,Asian,"$81,000-$160,000",Bachelor's degree or higher,2,Yes,2016,1,90650,great,A2IWY65OSE8R9U,35325692
2017-11-20 11:52:20,2017-11-20 12:09:13,IP Address,173.244.48.3,100,1013,True,2017-11-20 12:09:14,R_1rCagvoeBV55oVY,,,,,34.054397583008,-118.2440032959,anonymous,EN,"Window Air Conditioner,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Pool pump/motor",Clothes Dryer,,,,7-10 years,,,,,,No,,,,,,$101-300,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,Rent,,No,,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,Family Electric Rate Assistance (FERA),,,You,,21-30 years old,Male,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,More than 4,Yes,2015,3,92113,No thanks.,A1FVGVBZ27Q11J,95999233
2017-11-20 12:43:46,2017-11-20 12:52:51,IP Address,68.8.40.46,100,545,True,2017-11-20 12:52:52,R_cZawsAx5KSXVvnr,,,,,32.636093139648,-117.05319976807,anonymous,EN,"Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Water Heater,Refrigerator",Water Heater,,,,,,1-3 years,,,,,,Yes,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,Sold it,,,Rent,,Yes,2016,Mostly older (more than 5 years),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,Energy Savings Assistance Program,,,You,,21-30 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,More than 4,Yes,2016,4,91911,,A136GE908Q9X5O,53603719
2017-11-20 12:48:10,2017-11-20 12:54:39,IP Address,72.132.13.173,100,388,True,2017-11-20 12:54:39,R_1oh7D06wUcyKTUD,,,,,33.830307006836,-116.54530334473,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,,1-3 years,Less than 1 year,Less than 1 year,,,Less than 1 year,No,No,No,,,No,$51-100,$50 or less,$50 or less,,,$101-300,0-30 days,31-60 days,31-60 days,,,0-30 days,Yes,No,No,,,Yes,,,,,,,Own,,Yes,2014,Mostly newer (5 years old or less),Yes,1-3 years,Yes,Don't remember,Yes,over haul of the ac system in home,Southern California Edison (SCE),,,,,Other,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Male,Hispanic or Latino,"$81,000-$160,000",Some college,4,Prefer not to answer,,,92234,,A2KVRJYKB4IVLN,93546272
2017-11-20 12:54:32,2017-11-20 12:57:40,IP Address,165.196.217.4,100,188,True,2017-11-20 12:57:41,R_RytgfX3ivOLYvu1,,,,,38.585296630859,-121.40049743652,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2014,Mostly older (more than 5 years),Yes,1-3 years,No,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,3,No,,,95624,,A2MN5R7TPY47G4,6218173
